LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC003394,2013-02-14,0.842,0.9958958375,1.946,48,0.3596055375,47.8030002,0.585
MAC003394,2013-02-15,0.8365,1.0403749938,2.2639999,48,0.4644366715,49.9379997,0.581
MAC003394,2013-02-16,1.0535,1.0730000021,2.191,48,0.432793604,51.5040001,0.569
MAC003394,2013-02-17,0.9665,1.0581875021,2.7690001,48,0.4887751376,50.7930001,0.566
MAC003394,2013-02-18,0.7055,0.9354583271,2.3829999,48,0.5132662881,44.9019997,0.556
MAC003394,2013-02-19,0.6975,0.9252291625,2.1500001,48,0.4808204975,44.4109998,0.564
MAC003394,2013-02-20,0.716,0.8515208354,1.8150001,48,0.3372946201,40.8730001,0.559
MAC003394,2013-02-21,0.932,0.9818750021,1.757,48,0.3376409828,47.1300001,0.558
MAC003394,2013-02-22,0.957,1.0412499958,2.3440001,48,0.3913213084,49.9799998,0.584
MAC003394,2013-02-23,0.9345,0.9416458354,2.253,48,0.3164591683,45.1990001,0.585
MAC003394,2013-02-24,1.125,1.1287499979,2.7249999,48,0.536299151,54.1799999,0.559
MAC003394,2013-02-25,1.163,1.2164166625,2.6259999,48,0.5057324301,58.3879998,0.566
MAC003394,2013-02-26,1.14249995,1.1624166688,2.3759999,48,0.3941781532,55.7960001,0.571
MAC003394,2013-02-27,0.7845,0.8873125,1.599,48,0.2844756395,42.591,0.561
MAC003394,2013-02-28,0.688,0.9109374979,2.411,48,0.4710181958,43.7249999,0.563
MAC003394,2013-03-01,0.803,0.9834375063,1.834,48,0.3787225455,47.2050003,0.571
MAC003394,2013-03-02,1.095,1.1380625125,2.5739999,48,0.3611916104,54.6270006,0.577
MAC003394,2013-03-03,1.091,1.1428541646,2.701,48,0.5292094767,54.8569999,0.575
MAC003394,2013-03-04,0.91,1.0870208417,2.385,48,0.5018818101,52.1770004,0.577
MAC003394,2013-03-05,0.737,0.9225208292,2.0699999,48,0.3804618057,44.2809998,0.574
MAC003394,2013-03-06,0.701,0.8591041646,1.581,48,0.3316886652,41.2369999,0.55
MAC003394,2013-03-07,0.7175,0.8739374958,1.712,48,0.3598064665,41.9489998,0.553
MAC003394,2013-03-08,1.134,1.1466458229,2.1059999,48,0.4038006861,55.0389995,0.558
MAC003394,2013-03-09,0.9925,1.0439375021,2.2550001,48,0.373869668,50.1090001,0.56
MAC003394,2013-03-10,1.0085,1.0553541604,2.092,48,0.3975958314,50.6569997,0.557
MAC003394,2013-03-11,0.755,1.0438333333,2.46,48,0.4991153982,50.104,0.565
MAC003394,2013-03-12,0.7345,0.8913749979,2.118,48,0.3846068257,42.7859999,0.559
MAC003394,2013-03-13,0.706,0.8410624938,2.1949999,48,0.3923552493,40.3709997,0.561
MAC003394,2013-03-14,0.6395,0.8352500042,2.1170001,48,0.4423142087,40.0920002,0.55
MAC003394,2013-03-15,0.8805,0.9485208333,1.747,48,0.3009390258,45.529,0.567
MAC003394,2013-03-16,1.08849995,1.0909583292,1.9960001,48,0.4140162878,52.3659998,0.564
MAC003394,2013-03-17,1.3735,1.3276875,2.493,48,0.5833825122,63.729,0.56
MAC003394,2013-03-18,0.874,1.0426666688,2.618,48,0.4661454195,50.0480001,0.571
MAC003394,2013-03-19,1.0145,1.0336666688,1.863,48,0.335388906,49.6160001,0.563
MAC003394,2013-03-20,0.714,0.8595624979,1.694,48,0.2786292346,41.2589999,0.567
MAC003394,2013-03-21,0.7095,0.8265625,1.651,48,0.3207743229,39.675,0.569
MAC003394,2013-03-22,0.901,1.0033958313,2.1259999,48,0.3840450743,48.1629999,0.565
MAC003394,2013-03-23,1.213,1.2495000042,2.743,48,0.5009432058,59.9760002,0.585
MAC003394,2013-03-24,1.2545,1.1378749958,2.3959999,48,0.417466496,54.6179998,0.574
MAC003394,2013-03-25,0.795,0.9684374938,1.7029999,48,0.3631053845,46.4849997,0.567
MAC003394,2013-03-26,0.8695,1.0048333313,2.2409999,48,0.3822659299,48.2319999,0.57
MAC003394,2013-03-27,0.717,0.8280833354,2.026,48,0.306959549,39.7480001,0.564
MAC003394,2013-03-28,0.7035,0.9170416646,2.5190001,48,0.4754040157,44.0179999,0.571
MAC003394,2013-03-29,0.942,1.0297916688,2.4560001,48,0.4102261493,49.4300001,0.569
MAC003394,2013-03-30,0.9365,0.9991666646,1.944,48,0.3322453793,47.9599999,0.567
MAC003394,2013-03-31,0.9445,1.0557291646,2.6389999,48,0.4718199927,50.6749999,0.589
MAC003394,2013-04-01,0.914,0.9726458354,2.122,48,0.337025825,46.6870001,0.565
MAC003394,2013-04-02,0.71,0.8740416667,1.872,48,0.3686795852,41.954,0.561
MAC003394,2013-04-03,0.7115,0.78925,1.687,48,0.2623932002,37.884,0.561
MAC003394,2013-04-04,0.728,0.9011458313,2.2869999,48,0.4038802672,43.2549999,0.555
MAC003394,2013-04-05,1.145,1.1093124979,1.995,48,0.4462027077,53.2469999,0.562
MAC003394,2013-04-06,0.891,0.9922708292,2.092,48,0.3659007929,47.6289998,0.574
MAC003394,2013-04-07,0.865,0.9279583333,1.663,48,0.2610532646,44.542,0.571
MAC003394,2013-04-08,0.6885,0.8244375,1.954,48,0.3399861002,39.573,0.561
MAC003394,2013-04-09,0.7015,0.8078125,1.559,48,0.2616078482,38.775,0.551
MAC003394,2013-04-10,0.7,0.8048541688,2.152,48,0.3084291067,38.6330001,0.554
MAC003394,2013-04-11,0.747,0.9226458375,2.1110001,48,0.3927553309,44.2870002,0.556
MAC003394,2013-04-12,0.7365,0.8186458333,1.498,48,0.2282981896,39.295,0.556
MAC003394,2013-04-13,0.991,0.97625,1.842,48,0.3229105351,46.86,0.553
MAC003394,2013-04-14,0.825,0.9306458292,2.0710001,48,0.4019964816,44.6709998,0.569
MAC003394,2013-04-15,0.757,0.7967916604,1.691,48,0.2092214433,38.2459997,0.551
MAC003394,2013-04-16,0.7135,0.811375,1.656,48,0.2516513651,38.946,0.562
MAC003394,2013-04-17,0.641,0.7865416667,1.684,48,0.3104763641,37.754,0.554
MAC003394,2013-04-18,0.726,0.8440000021,1.9119999,48,0.3076563387,40.5120001,0.559
MAC003394,2013-04-19,0.7175,0.7962708396,1.301,48,0.2093600009,38.2210003,0.557
MAC003394,2013-04-20,0.873,0.9264791646,1.6720001,48,0.2828719696,44.4709999,0.573
MAC003394,2013-04-21,0.9605,1.0521041625,2.2639999,48,0.3862218006,50.5009998,0.57
MAC003394,2013-04-22,0.9035,0.9872916604,2.372,48,0.4061086702,47.3899997,0.163
MAC003394,2013-04-23,0.2745,0.3725833333,0.923,48,0.257288135,17.884,0.138
MAC003394,2013-04-24,0.2065,0.3540625,1.24,48,0.3076605207,16.995,0.13
MAC003394,2013-04-25,0.2635,0.360625,1.489,48,0.273856122,17.31,0.131
MAC003394,2013-04-26,0.27,0.4232708313,1.238,48,0.3136105229,20.3169999,0.139
MAC003394,2013-04-27,0.3355,0.550875,1.679,48,0.4111531562,26.442,0.14
MAC003394,2013-04-28,0.5415,0.6872916646,1.617,48,0.3693931704,32.9899999,0.148
MAC003394,2013-04-29,0.3845,0.4112083333,0.977,48,0.2130693582,19.738,0.138
MAC003394,2013-04-30,0.342,0.387,0.775,48,0.1893611881,18.576,0.142
MAC003394,2013-05-01,0.3005,0.3867083354,1.3430001,48,0.2755817872,18.5620001,0.146
MAC003394,2013-05-02,0.2575,0.3586666667,1.15,48,0.2522114389,17.216,0.129
MAC003394,2013-05-03,0.236,0.3599375,0.891,48,0.2471328703,17.277,0.133
MAC003394,2013-05-04,0.442,0.5078125021,1.302,48,0.2984167948,24.3750001,0.14
MAC003394,2013-05-05,0.3155,0.4020208333,1.291,48,0.2264311919,19.297,0.134
MAC003394,2013-05-06,0.349,0.5169374938,1.3279999,48,0.366503907,24.8129997,0.136
MAC003394,2013-05-07,0.255,0.3600416667,1.058,48,0.2423403584,17.282,0.141
MAC003394,2013-05-08,0.2485,0.3661250021,1.289,48,0.2924417891,17.5740001,0.131
MAC003394,2013-05-09,0.3065,0.4665416646,1.631,48,0.3876577711,22.3939999,0.132
MAC003394,2013-05-10,0.269,0.3239583333,0.767,48,0.1997385481,15.55,0.134
MAC003394,2013-05-11,0.37,0.439,1.386,48,0.2714531424,21.072,0.135
MAC003394,2013-05-12,0.47,0.6019375,1.952,48,0.4243982176,28.893,0.146
MAC003394,2013-05-13,0.3845,0.4259791646,1.1569999,48,0.2136323564,20.4469999,0.141
MAC003394,2013-05-14,0.299,0.3970416646,1.5549999,48,0.2998550602,19.0579999,0.145
MAC003394,2013-05-15,0.383,0.460625,1.322,48,0.2975267286,22.11,0.144
MAC003394,2013-05-16,0.3215,0.3789166667,1.267,48,0.255404463,18.188,0.135
MAC003394,2013-05-17,0.291,0.3832708313,1.0089999,48,0.2261215712,18.3969999,0.144
MAC003394,2013-05-18,0.406,0.5559166667,1.934,48,0.4070011152,26.684,0.142
MAC003394,2013-05-19,0.395,0.5109999958,1.4299999,48,0.3562780312,24.5279998,0.142
MAC003394,2013-05-20,0.3605,0.452125,1.127,48,0.2955647767,21.702,0.136
MAC003394,2013-05-21,0.519,0.4871041667,1.153,48,0.2571970219,23.381,0.137
MAC003394,2013-05-22,0.489,0.4938958333,1.266,48,0.2643596229,23.707,0.136
MAC003394,2013-05-23,0.2725,0.3262083333,0.848,48,0.1880188943,15.658,0.154
MAC003394,2013-05-24,0.5185,0.5078125,1.451,48,0.2709638946,24.375,0.142
MAC003394,2013-05-25,0.462,0.5041041667,1.39,48,0.2769571162,24.197,0.143
MAC003394,2013-05-26,0.3305,0.5170625021,1.692,48,0.4057616167,24.8190001,0.141
MAC003394,2013-05-27,0.331,0.4630208354,1.572,48,0.3397294653,22.2250001,0.141
MAC003394,2013-05-28,0.507,0.5727708375,2.1500001,48,0.4283081254,27.4930002,0.13
MAC003394,2013-05-29,0.31,0.4037291667,0.929,48,0.2543333162,19.379,0.134
MAC003394,2013-05-30,0.371,0.4860625021,1.255,48,0.3376261608,23.3310001,0.14
MAC003394,2013-05-31,0.2575,0.3322708333,0.991,48,0.2321278756,15.949,0.134
MAC003394,2013-06-01,0.327,0.4266041667,1.314,48,0.2764545855,20.477,0.132
MAC003394,2013-06-02,0.357,0.5031041667,1.722,48,0.3872751092,24.149,0.134
MAC003394,2013-06-03,0.4765,0.4671458333,1.275,48,0.2586422807,22.423,0.137
MAC003394,2013-06-04,0.189,0.2942291667,0.879,48,0.1930957473,14.123,0.141
MAC003394,2013-06-05,0.2725,0.3741458333,0.886,48,0.2419417012,17.959,0.131
MAC003394,2013-06-06,0.299,0.3486666667,0.893,48,0.1738148114,16.736,0.138
MAC003394,2013-06-07,0.265,0.3425,1.186,48,0.2352913088,16.44,0.136
MAC003394,2013-06-08,0.2975,0.3667291667,1.216,48,0.2271067552,17.603,0.133
MAC003394,2013-06-09,0.582,0.6037083333,1.427,48,0.3336704935,28.978,0.144
MAC003394,2013-06-10,0.289,0.3896458313,1.22,48,0.2627298931,18.7029999,0.138
MAC003394,2013-06-11,0.4155,0.4519166667,1.216,48,0.268357481,21.692,0.136
MAC003394,2013-06-12,0.42,0.4522083333,1.027,48,0.2486064957,21.706,0.137
MAC003394,2013-06-13,0.5195,0.5103125,1.02,48,0.2156279456,24.495,0.153
MAC003394,2013-06-14,0.291,0.3901041646,1.374,48,0.2828872524,18.7249999,0.145
MAC003394,2013-06-15,0.355,0.4022499979,1.6569999,48,0.2808286655,19.3079999,0.145
MAC003394,2013-06-16,0.365,0.4447291667,1.791,48,0.3098210011,21.347,0.128
MAC003394,2013-06-17,0.2575,0.3096041667,1.012,48,0.2014959732,14.861,0.137
MAC003394,2013-06-18,0.5125,0.5214791708,1.363,48,0.3164263288,25.0310002,0.139
MAC003394,2013-06-19,0.191,0.2454166667,0.571,48,0.1080277414,11.78,0.138
MAC003394,2013-06-20,0.375,0.391125,0.851,48,0.1901175029,18.774,0.138
MAC003394,2013-06-21,0.1925,0.3231666688,1.177,48,0.2596438971,15.5120001,0.144
MAC003394,2013-06-22,0.3615,0.5024166625,1.9299999,48,0.4034033728,24.1159998,0.148
MAC003394,2013-06-23,0.477,0.5354583313,1.42,48,0.3097257465,25.7019999,0.153
MAC003394,2013-06-24,0.492,0.485375,0.857,48,0.2171934744,23.298,0.147
MAC003394,2013-06-25,0.282,0.3962499958,1.682,48,0.3367720583,19.0199998,0.14
MAC003394,2013-06-26,0.2815,0.3379583333,0.939,48,0.2016482041,16.222,0.139
MAC003394,2013-06-27,0.2395,0.3651249979,1.0089999,48,0.2686570669,17.5259999,0.135
MAC003394,2013-06-28,0.3795,0.3788541667,0.663,48,0.1414667827,18.185,0.143
MAC003394,2013-06-29,0.4205,0.5003125021,1.7,48,0.3249053715,24.0150001,0.13
MAC003394,2013-06-30,0.519,0.5244999979,1.373,48,0.3166474596,25.1759999,0.125
MAC003394,2013-07-01,0.232,0.3706250021,1.9630001,48,0.3768789966,17.7900001,0.133
MAC003394,2013-07-02,0.2615,0.36725,1.158,48,0.27576906,17.628,0.127
MAC003394,2013-07-03,0.203,0.2836041667,0.807,48,0.1872514227,13.613,0.133
MAC003394,2013-07-04,0.2525,0.3500416667,1.003,48,0.219274137,16.802,0.133
MAC003394,2013-07-05,0.343,0.37925,1.268,48,0.229214895,18.204,0.138
MAC003394,2013-07-06,0.307,0.379875,1.235,48,0.2350691727,18.234,0.133
MAC003394,2013-07-07,0.334,0.4467708333,1.367,48,0.2999183037,21.445,0.122
MAC003394,2013-07-08,0.2955,0.3555416667,0.918,48,0.22444162,17.066,0.123
MAC003394,2013-07-09,0.233,0.3291458333,1.237,48,0.2543548359,15.799,0.123
MAC003394,2013-07-10,0.245,0.2875625,0.913,48,0.1788445071,13.803,0.122
MAC003394,2013-07-11,0.2065,0.2753541667,0.731,48,0.1632429973,13.217,0.13
MAC003394,2013-07-12,0.2715,0.2978958333,0.664,48,0.1393526431,14.299,0.133
MAC003394,2013-07-13,0.395,0.4085416667,0.984,48,0.2100707032,19.61,0.12
MAC003394,2013-07-14,0.405,0.4351875,1.005,48,0.1870572396,20.889,0.177
MAC003394,2013-07-15,0.284,0.3533541667,1.207,48,0.2171868976,16.961,0.133
MAC003394,2013-07-16,0.2405,0.3097291667,0.832,48,0.1883692322,14.867,0.124
MAC003394,2013-07-17,0.232,0.2718958333,0.715,48,0.1431635339,13.051,0.126
MAC003394,2013-07-18,0.1825,0.2833958333,0.993,48,0.1878741928,13.603,0.123
MAC003394,2013-07-19,0.2725,0.3614583333,1.173,48,0.2301153234,17.35,0.127
MAC003394,2013-07-20,0.54,0.5952708313,1.738,48,0.3350600261,28.5729999,0.135
MAC003394,2013-07-21,0.3295,0.4388958333,1.513,48,0.3140456831,21.067,0.126
MAC003394,2013-07-22,0.234,0.3225625,1.23,48,0.2656443716,15.483,0.122
MAC003394,2013-07-23,0.263,0.3289375,0.953,48,0.2108727968,15.789,0.128
MAC003394,2013-07-24,0.1775,0.2540833333,0.777,48,0.1462648186,12.196,0.13
MAC003394,2013-07-25,0.1735,0.3157291667,1.367,48,0.2802807665,15.155,0.121
MAC003394,2013-07-26,0.3075,0.4131250021,1.3890001,48,0.2888733598,19.8300001,0.121
MAC003394,2013-07-27,0.399,0.4983958333,1.443,48,0.2838728169,23.923,0.131
MAC003394,2013-07-28,0.317,0.4129375,1.216,48,0.2703756572,19.821,0.135
MAC003394,2013-07-29,0.2895,0.4249791667,2.059,48,0.369546674,20.399,0.129
MAC003394,2013-07-30,0.233,0.342625,1.684,48,0.3090139173,16.446,0.121
MAC003394,2013-07-31,0.456,0.4379791667,1.021,48,0.2486390608,21.023,0.131
MAC003394,2013-08-01,0.3,0.3846666667,1.001,48,0.241107139,18.464,0.128
MAC003394,2013-08-02,0.48,0.5371458313,1.535,48,0.3113197669,25.7829999,0.122
MAC003394,2013-08-03,0.373,0.3910416667,1.11,48,0.1884580159,18.77,0.121
MAC003394,2013-08-04,0.285,0.3052708333,1.006,48,0.166175854,14.653,0.126
MAC003394,2013-08-05,0.16,0.2128958333,0.723,48,0.139958997,10.219,0.114
MAC003394,2013-08-06,0.1605,0.2508958333,1.018,48,0.2093072911,12.043,0.121
MAC003394,2013-08-07,0.1565,0.2353541667,1.095,48,0.2230670627,11.297,0.116
MAC003394,2013-08-08,0.1605,0.2519583333,1.28,48,0.2075385592,12.094,0.115
MAC003394,2013-08-09,0.1695,0.2642708333,1.325,48,0.2275505779,12.685,0.118
MAC003394,2013-08-10,0.222,0.3168333333,1.072,48,0.2377994268,15.208,0.114
MAC003394,2013-08-11,0.465,0.5363749979,1.5829999,48,0.356827005,25.7459999,0.125
MAC003394,2013-08-12,0.179,0.3698541688,1.2970001,48,0.3311378245,17.7530001,0.134
MAC003394,2013-08-13,0.1715,0.2783333333,0.894,48,0.2015158864,13.36,0.13
MAC003394,2013-08-14,0.272,0.3806041667,0.964,48,0.248989681,18.269,0.123
MAC003394,2013-08-15,0.362,0.4467916667,1.378,48,0.3016961243,21.446,0.14
MAC003394,2013-08-16,0.5,0.524375,1.832,48,0.3483949596,25.17,0.141
MAC003394,2013-08-17,0.37,0.4598750021,1.66,48,0.3135434225,22.0740001,0.128
MAC003394,2013-08-18,0.3595,0.4448125,1.432,48,0.3022475846,21.351,0.133
MAC003394,2013-08-19,0.3355,0.432375,1.374,48,0.3056707048,20.754,0.127
MAC003394,2013-08-20,0.136,0.136,0.136,1,,0.136,0.136
MAC003394,2013-08-21,0.242,0.3602765957,1.141,47,0.2622926263,16.933,0.126
MAC003394,2013-08-22,0.508,0.5089375021,1.3380001,48,0.331165414,24.4290001,0.129
MAC003394,2013-08-23,0.315,0.432375,1.517,48,0.3253293994,20.754,0.135
MAC003394,2013-08-24,0.4695,0.5583749958,1.8839999,48,0.3861614386,26.8019998,0.125
MAC003394,2013-08-25,0.3645,0.4744583354,1.3200001,48,0.2989429635,22.7740001,0.128
MAC003394,2013-08-26,0.3625,0.5122916667,1.575,48,0.364181388,24.59,0.144
MAC003394,2013-08-27,0.1795,0.3725416667,1.375,48,0.3039787197,17.882,0.139
MAC003394,2013-08-28,0.395,0.5401666667,1.631,48,0.3604062919,25.928,0.137
MAC003394,2013-08-29,0.195,0.3382291646,1.107,48,0.2926754192,16.2349999,0.136
MAC003394,2013-08-30,0.142,0.142,0.142,1,,0.142,0.142
MAC003394,2013-08-31,0.655,0.6184042532,1.908,47,0.4044840842,29.0649999,0.135
MAC003394,2013-09-01,0.263,0.3880208333,1.42,48,0.2662554756,18.625,0.134
MAC003394,2013-09-02,0.2115,0.3973750021,1.2410001,48,0.3327679985,19.0740001,0.137
MAC003394,2013-09-03,0.2415,0.3863541667,1.239,48,0.3214623825,18.545,0.139
MAC003394,2013-09-04,0.19,0.3319374979,1.785,48,0.3294173662,15.9329999,0.134
MAC003394,2013-09-05,0.3705,0.459875,1.524,48,0.3463576202,22.074,0.13
MAC003394,2013-09-06,0.291,0.5035416625,2.04,48,0.432202074,24.1699998,0.134
MAC003394,2013-09-07,0.2185,0.3027291667,0.924,48,0.1954616727,14.531,0.135
MAC003394,2013-09-08,0.4285,0.4740625,1.209,48,0.202743146,22.755,0.209
MAC003394,2013-09-09,0.414,0.4955208333,1.386,48,0.259773796,23.785,0.201
MAC003394,2013-09-10,0.4045,0.4552916667,1.419,48,0.2370317295,21.854,0.184
MAC003394,2013-09-11,0.4665,0.5372083333,1.131,48,0.2668459559,25.786,0.151
MAC003394,2013-09-12,0.3175,0.4199375,1.442,48,0.2890778005,20.157,0.149
MAC003394,2013-09-13,0.362,0.4399999979,1.5039999,48,0.3065276978,21.1199999,0.147
MAC003394,2013-09-14,0.373,0.5633958313,1.687,48,0.4251976587,27.0429999,0.152
MAC003394,2013-09-15,0.607,0.6259583354,1.584,48,0.3809475318,30.0460001,0.149
MAC003394,2013-09-16,0.398,0.5739375,1.847,48,0.4136812117,27.549,0.152
MAC003394,2013-09-17,0.559,0.656875,1.962,48,0.4322200299,31.53,0.155
MAC003394,2013-09-18,0.4255,0.4878541688,1.531,48,0.3442833496,23.4170001,0.137
MAC003394,2013-09-19,0.3255,0.52825,1.883,48,0.4767618836,25.356,0.14
MAC003394,2013-09-20,0.382,0.5000625,1.495,48,0.3344181614,24.003,0.149
MAC003394,2013-09-21,0.3585,0.418375,1.291,48,0.2407298853,20.082,0.135
MAC003394,2013-09-22,0.392,0.5134583375,1.557,48,0.396241872,24.6460002,0.135
MAC003394,2013-09-23,0.3965,0.4958958292,1.202,48,0.3005053984,23.8029998,0.137
MAC003394,2013-09-24,0.274,0.4267083292,1.6289999,48,0.3646152011,20.4819998,0.142
MAC003394,2013-09-25,0.345,0.4591666667,1.188,48,0.3006728153,22.04,0.143
MAC003394,2013-09-26,0.1775,0.3452291667,1.175,48,0.3022339688,16.571,0.134
MAC003394,2013-09-27,0.2185,0.3803750021,1.522,48,0.3594764936,18.2580001,0.126
MAC003394,2013-09-28,0.4185,0.5379375,1.664,48,0.3800349036,25.821,0.13
MAC003394,2013-09-29,0.544,0.6244166646,1.99,48,0.4025011046,29.9719999,0.153
MAC003394,2013-09-30,0.281,0.4706666646,1.308,48,0.3386739634,22.5919999,0.146
MAC003394,2013-10-01,0.2535,0.4130000021,1.485,48,0.3683279112,19.8240001,0.129
MAC003394,2013-10-02,0.3115,0.4602083313,1.239,48,0.3397767666,22.0899999,0.136
MAC003394,2013-10-03,0.2525,0.4276458333,1.306,48,0.3175378342,20.527,0.125
MAC003394,2013-10-04,0.2725,0.4173125,1.285,48,0.3502910739,20.031,0.138
MAC003394,2013-10-05,0.551,0.6165625,1.955,48,0.4022562385,29.595,0.146
MAC003394,2013-10-06,0.5175,0.5902291667,1.286,48,0.3390932364,28.331,0.136
MAC003394,2013-10-07,0.471,0.5239791646,2.1719999,48,0.4012062305,25.1509999,0.138
MAC003394,2013-10-08,0.453,0.4898125,1.645,48,0.3506713717,23.511,0.13
MAC003394,2013-10-09,0.47,0.5811041667,1.707,48,0.4282638002,27.893,0.133
MAC003394,2013-10-10,0.2115,0.3434375021,1.1720001,48,0.2613024651,16.4850001,0.147
MAC003394,2013-10-11,0.186,0.3390208333,1.155,48,0.2725293261,16.273,0.135
MAC003394,2013-10-12,0.314,0.4260208333,1.326,48,0.2952255892,20.449,0.132
MAC003394,2013-10-13,0.2645,0.3926458354,1.337,48,0.2816505729,18.8470001,0.141
MAC003394,2013-10-14,0.165,0.3005,1.459,48,0.2652853943,14.424,0.142
MAC003394,2013-10-15,0.16,0.2899791667,1.022,48,0.2369026633,13.919,0.13
MAC003394,2013-10-16,0.2775,0.36625,1.314,48,0.2770511513,17.58,0.136
MAC003394,2013-10-17,0.263,0.3582916646,1.656,48,0.2896154375,17.1979999,0.134
MAC003394,2013-10-18,0.2675,0.3351458333,1.428,48,0.2470079669,16.087,0.133
MAC003394,2013-10-19,0.309,0.3827291667,0.902,48,0.2067528836,18.371,0.125
MAC003394,2013-10-20,0.3445,0.4657708333,1.52,48,0.3088811821,22.357,0.128
MAC003394,2013-10-21,0.2255,0.3187916667,0.98,48,0.2172450287,15.302,0.131
MAC003394,2013-10-22,0.161,0.2782083333,1.874,48,0.3035516682,13.354,0.135
MAC003394,2013-10-23,0.199,0.28675,1.128,48,0.2011601987,13.764,0.13
MAC003394,2013-10-24,0.15,0.2983333313,1.538,48,0.3330194688,14.3199999,0.126
MAC003394,2013-10-25,0.1525,0.3267916667,1.077,48,0.3148390983,15.686,0.125
MAC003394,2013-10-26,0.374,0.4256041667,1.031,48,0.2583563216,20.429,0.146
MAC003394,2013-10-27,0.2675,0.3592291667,1.214,48,0.2789912863,17.243,0.127
MAC003394,2013-10-28,0.15,0.2631666667,0.82,48,0.2111497737,12.632,0.122
MAC003394,2013-10-29,0.1555,0.3203333354,1.7130001,48,0.3572427194,15.3760001,0.126
MAC003394,2013-10-30,0.152,0.2022083333,0.746,48,0.1386487922,9.706,0.124
MAC003394,2013-10-31,0.1565,0.3224791688,2.1270001,48,0.3632928114,15.4790001,0.131
MAC003394,2013-11-01,0.16,0.1898125,0.547,48,0.0760166992,9.111,0.136
MAC003394,2013-11-02,0.2395,0.3686666667,1.909,48,0.3641697835,17.696,0.128
MAC003394,2013-11-03,0.3105,0.4894791646,1.721,48,0.3682820918,23.4949999,0.143
MAC003394,2013-11-04,0.164,0.3141875,1.17,48,0.2554654206,15.081,0.129
MAC003394,2013-11-05,0.1945,0.3371458333,1.5,48,0.289464141,16.183,0.127
MAC003394,2013-11-06,0.2475,0.3838125021,1.2970001,48,0.3225338344,18.4230001,0.14
MAC003394,2013-11-07,0.16,0.3071875,1.314,48,0.2728817573,14.745,0.132
MAC003394,2013-11-08,0.1625,0.3012708333,1.022,48,0.2634573517,14.461,0.125
MAC003394,2013-11-09,0.1845,0.3505,1.153,48,0.2771744976,16.824,0.137
MAC003394,2013-11-10,0.273,0.4315624979,1.5089999,48,0.3588514064,20.7149999,0.136
MAC003394,2013-11-11,0.166,0.3358541688,1.2920001,48,0.3128828946,16.1210001,0.134
MAC003394,2013-11-12,0.1625,0.2995208333,1.375,48,0.2651758942,14.377,0.131
MAC003394,2013-11-13,0.154,0.3022291667,1.421,48,0.3075448585,14.507,0.13
MAC003394,2013-11-14,0.1605,0.2878541646,1.16,48,0.2508207733,13.8169999,0.135
MAC003394,2013-11-15,0.174,0.2965,1.143,48,0.2404487825,14.232,0.126
MAC003394,2013-11-16,0.189,0.3115625,1.421,48,0.2681372232,14.955,0.127
MAC003394,2013-11-17,0.4115,0.4998541688,1.402,48,0.3325577895,23.9930001,0.13
MAC003394,2013-11-18,0.1775,0.3455,1.844,48,0.3403218127,16.584,0.137
MAC003394,2013-11-19,0.1665,0.2840208333,0.963,48,0.2132155527,13.633,0.137
MAC003394,2013-11-20,0.272,0.4279166667,1.902,48,0.3680940463,20.54,0.157
MAC003394,2013-11-21,0.1765,0.3079583333,1.126,48,0.2524762435,14.782,0.14
MAC003394,2013-11-22,0.1675,0.6007916667,3.0739999,48,0.9015691974,28.838,0.132
MAC003394,2013-11-23,3.377,3.0926666417,4.401,48,0.7738839228,148.4479988,2.098
MAC003394,2013-11-24,3.428,3.4758541542,5.4039998,48,0.6014265292,166.8409994,2.618
MAC003394,2013-11-25,2.166,2.0643541625,4.6339998,48,1.469110571,99.0889998,0.139
MAC003394,2013-11-26,0.265,0.3911875,1.444,48,0.3229289268,18.777,0.128
MAC003394,2013-11-27,0.2995,0.3754999979,1.556,48,0.2982875902,18.0239999,0.136
MAC003394,2013-11-28,0.161,0.2929583333,1.005,48,0.2377059652,14.062,0.133
MAC003394,2013-11-29,0.1845,0.32275,1.415,48,0.2824953022,15.492,0.137
MAC003394,2013-11-30,0.4445,0.4983958313,1.595,48,0.3205155213,23.9229999,0.139
MAC003394,2013-12-01,0.285,0.3644791667,0.831,48,0.2044003154,17.495,0.134
MAC003394,2013-12-02,0.172,0.3291041688,1.2130001,48,0.249239979,15.7970001,0.129
MAC003394,2013-12-03,0.161,0.317875,1.252,48,0.2895579628,15.258,0.134
MAC003394,2013-12-04,0.227,0.3450833313,1.1289999,48,0.2495544758,16.5639999,0.138
MAC003394,2013-12-05,0.174,0.2874375,0.883,48,0.2191481483,13.797,0.139
MAC003394,2013-12-06,0.1665,0.2241041667,0.767,48,0.1414720842,10.757,0.141
MAC003394,2013-12-07,0.3325,0.5421041646,1.822,48,0.4188034215,26.0209999,0.132
MAC003394,2013-12-08,0.4735,0.5735000042,1.247,48,0.3538305941,27.5280002,0.154
MAC003394,2013-12-09,0.1865,0.2568333333,1.089,48,0.1710701403,12.328,0.134
MAC003394,2013-12-10,0.1715,0.3118958333,0.974,48,0.2468462558,14.971,0.133
MAC003394,2013-12-11,0.2005,0.3688541688,1.387,48,0.3209745833,17.7050001,0.129
